date,1#铜,A00铝,1#白银,铝合金ADC12,铸造铝合金锭(ZLD104)
2021-11-24,63725.66371681417,16920.353982300887,4296.460176991151,17345.132743362832,
2021-11-25,64265.48672566372,17106.19469026549,4318.584070796461,17433.628318584073,
2021-11-26,63460.176991150445,17008.849557522124,4296.460176991151,17345.132743362832,
2021-11-29,62584.07079646018,16637.168141592923,4274.336283185841,17256.637168141595,
2021-11-30,62530.97345132744,16681.41592920354,4190.265486725664,17256.637168141595,
2021-12-01,62203.539823008854,16699.11504424779,4141.592920353983,17256.637168141595,
2021-12-02,61982.30088495576,16725.66371681416,4084.0707964601775,17256.637168141595,
2021-12-03,61858.40707964602,16522.12389380531,4106.194690265487,17168.141592920354,
2021-12-06,62097.34513274337,16610.61946902655,4132.743362831859,17256.637168141595,
2021-12-07,61867.256637168146,16522.12389380531,4101.769911504425,17256.637168141595,
2021-12-08,61911.50442477877,16619.469026548675,4128.3185840707965,17345.132743362832,
2021-12-09,62053.09734513275,16530.973451327434,4101.769911504425,17256.637168141595,
2021-12-10,61876.10619469027,16601.769911504427,4053.0973451327436,17256.637168141595,
2021-12-13,61681.41592920355,16522.12389380531,4106.194690265487,17256.637168141595,
2021-12-14,61070.796460177,16858.40707964602,4119.469026548673,17433.628318584073,
2021-12-15,61106.19469026549,16884.95575221239,4075.2212389380534,17433.628318584073,
2021-12-16,60681.41592920355,16823.008849557522,4119.469026548673,17345.132743362832,
2021-12-17,61584.07079646018,17168.141592920354,4207.9646017699115,17522.12389380531,
2021-12-20,61309.73451327434,17336.283185840708,4176.991150442478,17610.61946902655,
2021-12-21,61504.424778761066,17176.991150442478,4159.292035398231,17433.628318584073,
2021-12-22,61610.619469026555,17300.884955752215,4216.814159292036,17522.12389380531,
2021-12-23,61938.05309734514,17743.36283185841,4256.637168141593,17610.61946902655,
2021-12-24,61929.203539823015,17769.91150442478,4247.787610619469,17610.61946902655,
2021-12-27,61831.85840707965,17513.274336283186,4252.212389380531,17522.12389380531,
2021-12-28,62318.58407079647,17486.725663716818,4247.787610619469,17522.12389380531,
2021-12-29,62265.48672566372,17637.168141592923,4234.513274336284,17522.12389380531,
2021-12-30,62159.29203539823,17823.008849557526,4203.53982300885,17522.12389380531,
2021-12-31,61955.75221238939,18017.699115044248,4247.787610619469,17610.61946902655,
2022-01-04,61849.5575221239,17796.460176991153,4190.265486725664,17522.12389380531,
2022-01-05,62539.82300884956,17973.45132743363,4212.3893805309735,17699.11504424779,
2022-01-06,62061.946902654876,18362.83185840708,4150.442477876107,17964.601769911507,
2022-01-07,61796.46017699115,18628.3185840708,4070.7964601769913,17964.601769911507,
2022-01-10,61991.15044247788,18787.61061946903,4070.7964601769913,17964.601769911507,
2022-01-11,61858.40707964602,19132.74336283186,4106.194690265487,18053.097345132745,
2022-01-12,62601.76991150443,19176.991150442478,4137.168141592921,18053.097345132745,
2022-01-13,64088.49557522125,19097.345132743365,4212.3893805309735,18053.097345132745,
2022-01-14,63292.035398230095,18725.66371681416,4190.265486725664,18053.097345132745,
2022-01-17,62451.32743362832,18646.017699115047,4168.141592920354,17964.601769911507,
2022-01-18,62415.92920353983,18752.212389380533,4190.265486725664,18053.097345132745,
2022-01-19,62389.38053097346,19150.44247787611,4274.336283185841,18141.592920353985,
2022-01-20,62796.46017699115,18911.504424778763,4362.83185840708,18053.097345132745,
2022-01-21,62964.60176991151,18884.95575221239,4438.053097345133,18053.097345132745,
2022-01-24,62672.56637168142,18690.265486725664,4380.530973451328,18053.097345132745,
2022-01-25,62044.24778761063,18725.66371681416,4318.584070796461,18053.097345132745,
2022-01-26,62274.33628318585,19106.19469026549,4327.433628318585,18230.088495575223,
2022-01-27,62433.62831858408,18973.45132743363,4256.637168141593,18230.088495575223,
2022-01-28,62477.87610619469,19150.44247787611,4150.442477876107,18318.584070796463,
2022-02-07,63017.699115044255,19707.964601769912,4168.141592920354,18318.584070796463,
2022-02-08,62672.56637168142,19893.805309734515,4207.9646017699115,18849.557522123894,
2022-02-09,62415.92920353983,20256.637168141595,4252.212389380531,19203.53982300885,
2022-02-10,63964.60176991151,20610.61946902655,4243.362831858408,19557.522123893807,
2022-02-11,64247.787610619474,20283.185840707967,4225.66371681416,19557.522123893807,
2022-02-14,63256.6371681416,19973.45132743363,4327.433628318585,19380.53097345133,
2022-02-15,63008.84955752213,20061.94690265487,4349.557522123894,19469.02654867257,
2022-02-16,63442.4778761062,19991.15044247788,4230.088495575222,19469.02654867257,
2022-02-17,63398.230088495584,20053.097345132745,4265.486725663717,19646.017699115047,
2022-02-18,63380.530973451336,20106.19469026549,4305.309734513275,19646.017699115047,
2022-02-21,63353.98230088496,19991.15044247788,4309.734513274337,19646.017699115047,
2022-02-22,63044.24778761063,20283.185840707967,4349.557522123894,19911.504424778763,
2022-02-23,63070.796460177,20088.49557522124,4376.1061946902655,19734.513274336285,
2022-02-24,62716.814159292044,20097.345132743365,4451.327433628319,19734.513274336285,
2022-02-25,62973.451327433635,20194.690265486726,4380.530973451328,19823.008849557526,
2022-02-28,62778.761061946905,20088.49557522124,4389.380530973452,19823.008849557526,
2022-03-01,62725.66371681417,19964.601769911507,4371.681415929204,19734.513274336285,
2022-03-02,63345.13274336284,20230.088495575223,4500.0,19823.008849557526,
2022-03-03,64256.6371681416,20849.557522123894,4482.300884955753,20088.49557522124,
2022-03-04,64601.76991150443,20752.212389380533,4469.026548672567,20088.49557522124,
2022-03-07,66415.92920353982,21123.893805309737,4623.893805309735,20353.982300884956,
2022-03-08,64619.46902654868,20097.345132743365,4500.0,19911.504424778763,
2022-03-09,64672.56637168142,19513.274336283186,4681.41592920354,19823.008849557526,
2022-03-10,63734.51327433629,19017.699115044248,4535.398230088496,19557.522123893807,
2022-03-11,63911.50442477877,19362.83185840708,4553.097345132744,19823.008849557526,
2022-03-14,63982.30088495576,19380.53097345133,4526.548672566372,19823.008849557526,
2022-03-15,63743.362831858416,19221.2389380531,4424.778761061947,19646.017699115047,
2022-03-16,63681.41592920355,19265.48672566372,4442.477876106195,19646.017699115047,
2022-03-17,64265.48672566372,19539.82300884956,4504.424778761062,19734.513274336285,
2022-03-18,64876.10619469027,19929.20353982301,4530.973451327434,19823.008849557526,
2022-03-21,65185.840707964606,20336.28318584071,4508.849557522124,20000.000000000004,
2022-03-22,65123.89380530974,20150.44247787611,4535.398230088496,20000.000000000004,
2022-03-23,65079.646017699124,20274.336283185843,4486.725663716815,19823.008849557526,
2022-03-24,65477.87610619469,20495.57522123894,4544.2477876106195,19823.008849557526,
2022-03-25,65380.530973451336,20345.132743362832,4628.3185840707965,19734.513274336285,
2022-03-28,64884.955752212394,20256.637168141595,4579.646017699116,19646.017699115047,
2022-03-29,65716.81415929204,20336.28318584071,4530.973451327434,19646.017699115047,
2022-03-30,65592.9203539823,20115.044247787613,4473.451327433629,19557.522123893807,
2022-03-31,65327.43362831859,20026.548672566372,4438.053097345133,19557.522123893807,
2022-04-01,65300.88495575222,20106.19469026549,4446.902654867257,19646.017699115047,22389.380530973453
2022-04-06,65530.97345132744,19893.805309734515,4393.805309734514,19646.017699115047,22300.884955752215
2022-04-07,65389.38053097346,19486.725663716818,4407.0796460177,19469.02654867257,22123.893805309737
2022-04-08,65380.530973451336,19283.185840707967,4446.902654867257,19469.02654867257,21681.41592920354
2022-04-11,65327.43362831859,18787.61061946903,4486.725663716815,19203.53982300885,21194.690265486726
2022-04-12,65415.92920353983,18451.32743362832,4539.823008849558,19026.548672566372,20840.70796460177
2022-04-13,66044.24778761063,18628.3185840708,4588.495575221239,18938.053097345135,20840.70796460177
2022-04-14,66061.94690265488,18982.300884955755,4623.893805309735,19026.548672566372,21017.699115044248
2022-04-15,66787.61061946904,19230.088495575223,4610.619469026549,19203.53982300885,21371.681415929204
2022-04-18,66893.80530973453,19283.185840707967,4685.840707964602,19203.53982300885,21371.681415929204
2022-04-19,67053.09734513274,19486.725663716818,4659.292035398231,19292.03539823009,21725.66371681416
2022-04-20,66274.33628318585,19247.78761061947,4557.522123893806,19203.53982300885,21548.672566371682
2022-04-21,66362.83185840708,19318.584070796463,4575.221238938054,19203.53982300885,21637.168141592923
2022-04-22,66486.72566371682,19292.03539823009,4504.424778761062,19203.53982300885,21637.168141592923
2022-04-25,65876.10619469028,18530.973451327434,4455.752212389381,18938.053097345135,20929.20353982301
2022-04-26,65495.57522123894,18345.132743362832,4429.203539823009,18938.053097345135,20663.716814159296
2022-04-27,65451.32743362832,18345.132743362832,4402.654867256638,18938.053097345135,20663.716814159296
2022-04-28,65610.61946902655,18442.477876106197,4340.70796460177,19026.548672566372,20663.716814159296
2022-04-29,65592.9203539823,18415.929203539825,4371.681415929204,19026.548672566372,20663.716814159296
2022-05-05,65353.98230088496,18336.283185840708,4380.530973451328,18938.053097345135,20486.725663716818
2022-05-06,64548.672566371686,17964.601769911507,4252.212389380531,18849.557522123894,20044.24778761062
2022-05-09,64247.787610619474,17495.575221238938,4274.336283185841,18495.57522123894,19601.769911504427
2022-05-10,63823.008849557526,17380.53097345133,4221.238938053098,18495.57522123894,19513.274336283186
2022-05-11,63884.955752212394,17796.460176991153,4163.716814159293,18495.57522123894,19778.761061946905
2022-05-12,63929.203539823015,17929.20353982301,4203.53982300885,18584.07079646018,19867.256637168142
2022-05-13,63088.49557522125,17787.61061946903,4106.194690265487,18495.57522123894,19690.265486725664
2022-05-16,63433.62831858408,18141.592920353985,4146.017699115045,18584.07079646018,20044.24778761062
2022-05-17,63920.35398230089,18061.94690265487,4199.115044247788,18584.07079646018,19955.752212389383
2022-05-18,63831.85840707965,18053.097345132745,4172.566371681416,18495.57522123894,19778.761061946905
2022-05-19,63584.07079646018,18150.44247787611,4159.292035398231,18584.07079646018,19778.761061946905
2022-05-20,63849.5575221239,18380.53097345133,4221.238938053098,18672.566371681416,20044.24778761062
2022-05-23,64115.04424778761,18442.477876106197,4207.9646017699115,18672.566371681416,20221.2389380531
2022-05-24,64256.6371681416,18238.938053097347,4172.566371681416,18495.57522123894,20044.24778761062
2022-05-25,64079.646017699124,18159.292035398234,4230.088495575222,18495.57522123894,19823.008849557526
2022-05-26,63725.66371681417,18141.592920353985,4203.53982300885,18407.0796460177,19734.513274336285
2022-05-27,64318.58407079647,18398.230088495577,4238.938053097346,18495.57522123894,19823.008849557526
2022-05-30,64407.07964601771,18353.982300884956,4230.088495575222,18407.0796460177,19823.008849557526
2022-05-31,64407.07964601771,18362.83185840708,4137.168141592921,18407.0796460177,19823.008849557526
2022-06-01,64053.09734513275,17867.256637168142,4119.469026548673,18141.592920353985,19292.03539823009
2022-06-02,64300.88495575222,18176.991150442478,4163.716814159293,18141.592920353985,19557.522123893807
2022-06-06,64964.60176991151,18433.628318584073,4234.513274336284,18230.088495575223,19823.008849557526
2022-06-07,64805.30973451328,18424.77876106195,4221.238938053098,18230.088495575223,19823.008849557526
2022-06-08,64654.867256637175,18398.230088495577,4225.66371681416,18230.088495575223,19823.008849557526
2022-06-09,64725.66371681417,18389.380530973453,4216.814159292036,18230.088495575223,19823.008849557526
2022-06-10,64442.477876106204,18141.592920353985,4141.592920353983,18053.097345132745,19557.522123893807
2022-06-13,63982.30088495576,17778.761061946905,4194.690265486726,17787.61061946903,19203.53982300885
2022-06-14,63557.52212389381,17619.469026548675,4097.345132743363,17787.61061946903,19115.044247787613
2022-06-15,63141.592920353985,17761.061946902657,4097.345132743363,17787.61061946903,19203.53982300885
2022-06-16,63203.539823008854,17849.557522123894,4163.716814159293,17787.61061946903,19292.03539823009
2022-06-17,62053.09734513275,17628.3185840708,4190.265486725664,17699.11504424779,18938.053097345135
2022-06-20,60946.90265486726,17460.176991150445,4141.592920353983,17610.61946902655,18761.061946902657
2022-06-21,60973.451327433635,17575.221238938055,4159.292035398231,17610.61946902655,18849.557522123894
2022-06-22,60424.778761061956,17495.575221238938,4119.469026548673,17610.61946902655,18938.053097345135
2022-06-23,58433.62831858407,17115.044247787613,4101.769911504425,17522.12389380531,18672.566371681416
2022-06-24,57000.00000000001,16946.90265486726,4017.699115044248,17345.132743362832,18407.0796460177
2022-06-27,57097.345132743365,16973.45132743363,4079.6460176991154,17345.132743362832,18407.0796460177
2022-06-28,56929.203539823015,17044.24778761062,4022.12389380531,17256.637168141595,18407.0796460177
2022-06-29,56946.90265486726,17141.592920353985,4013.274336283186,17168.141592920354,18407.0796460177
2022-06-30,56893.80530973452,17017.699115044248,3991.1504424778764,17168.141592920354,18407.0796460177
2022-07-01,55893.80530973452,16867.256637168142,3902.6548672566373,16991.150442477876,18230.088495575223
2022-07-04,54646.01769911505,16973.45132743363,3827.4336283185844,16991.150442477876,18318.584070796463
2022-07-05,54362.83185840709,16849.557522123894,3893.8053097345137,16902.65486725664,18318.584070796463
2022-07-06,51769.91150442478,16141.592920353984,3738.9380530973453,16725.66371681416,17699.11504424779
2022-07-07,51504.424778761066,16141.592920353984,3716.8141592920356,16548.672566371682,17699.11504424779
2022-07-08,53017.699115044255,16345.132743362834,3738.9380530973453,16548.672566371682,17699.11504424779
2022-07-11,51884.955752212394,16097.345132743365,3725.6637168141597,16283.185840707965,17522.12389380531
2022-07-12,51902.65486725664,15920.353982300887,3712.389380530974,16106.194690265489,17256.637168141595
2022-07-13,50159.29203539823,15575.221238938055,3694.690265486726,15929.203539823011,16902.65486725664
2022-07-14,49840.707964601774,15424.778761061949,3721.2389380530976,15840.707964601772,16814.1592920354
2022-07-15,48973.451327433635,15424.778761061949,3584.0707964601775,15752.212389380533,16814.1592920354
2022-07-18,49513.27433628319,15699.115044247788,3637.1681415929206,15752.212389380533,17079.646017699117
2022-07-19,49991.15044247788,15840.707964601772,3623.893805309735,15840.707964601772,17522.12389380531
2022-07-20,50176.99115044248,15823.008849557524,3646.0176991150447,15840.707964601772,17168.141592920354
2022-07-21,50000.00000000001,15787.610619469027,3632.7433628318586,15752.212389380533,17168.141592920354
2022-07-22,50619.46902654868,15911.504424778763,3685.840707964602,15752.212389380533,17256.637168141595
2022-07-25,51106.19469026549,15787.610619469027,3650.4424778761068,15663.716814159294,17168.141592920354
2022-07-26,52256.6371681416,15787.610619469027,3650.4424778761068,15575.221238938055,17168.141592920354
2022-07-27,52008.84955752213,15946.902654867257,3672.566371681416,15575.221238938055,17256.637168141595
2022-07-28,53221.2389380531,16247.78761061947,3792.035398230089,15663.716814159294,17522.12389380531
2022-07-29,53504.424778761066,16469.02654867257,3911.5044247787614,15929.203539823011,17787.61061946903
2022-08-01,54566.371681415934,16176.99115044248,3929.203539823009,15752.212389380533,17522.12389380531
2022-08-02,53575.22123893806,16079.646017699117,3955.752212389381,15752.212389380533,17345.132743362832
2022-08-03,53628.3185840708,16123.893805309735,3867.256637168142,15929.203539823011,17345.132743362832
2022-08-04,53256.6371681416,16283.185840707965,3902.6548672566373,16017.69911504425,17433.628318584073
2022-08-05,53539.82300884956,16398.230088495577,3933.628318584071,16106.194690265489,17522.12389380531
2022-08-08,54424.77876106195,16292.03539823009,3867.256637168142,16194.690265486728,17522.12389380531
2022-08-09,54601.76991150443,16353.982300884958,3991.1504424778764,16283.185840707965,17522.12389380531
2022-08-10,55061.946902654876,16637.168141592923,3973.4513274336286,16460.176991150445,17699.11504424779
2022-08-11,55477.87610619469,16646.017699115047,3969.0265486725666,16460.176991150445,17699.11504424779
2022-08-12,55814.1592920354,16522.12389380531,3938.053097345133,16548.672566371682,17699.11504424779
2022-08-15,55203.539823008854,16123.893805309735,4048.672566371682,16371.681415929204,17345.132743362832
2022-08-16,55345.13274336284,16035.398230088496,3938.053097345133,16371.681415929204,17079.646017699117
2022-08-17,55292.035398230095,16345.132743362834,3920.3539823008855,16548.672566371682,17345.132743362832
2022-08-18,55265.48672566372,16495.575221238938,3862.83185840708,16637.168141592923,17522.12389380531
2022-08-19,55769.91150442478,16292.03539823009,3805.3097345132746,16637.168141592923,17522.12389380531
2022-08-22,56389.38053097346,16433.628318584073,3778.761061946903,16725.66371681416,17610.61946902655
2022-08-23,56265.48672566372,16424.77876106195,3805.3097345132746,16725.66371681416,17610.61946902655
2022-08-24,56486.72566371682,16654.86725663717,3796.460176991151,16814.1592920354,17787.61061946903
2022-08-25,56176.99115044248,16690.265486725664,3831.8584070796464,16814.1592920354,17787.61061946903
2022-08-26,57088.49557522124,16681.41592920354,3809.7345132743367,16814.1592920354,17787.61061946903
2022-08-29,56584.07079646018,16778.761061946905,3752.2123893805315,16902.65486725664,17876.106194690266
2022-08-30,56061.946902654876,16415.929203539825,3765.486725663717,16814.1592920354,17522.12389380531
2022-08-31,55681.41592920355,16318.584070796462,3716.8141592920356,16814.1592920354,17433.628318584073
2022-09-01,54761.06194690266,16238.938053097347,3632.7433628318586,16814.1592920354,17433.628318584073
2022-09-02,53601.76991150443,16026.548672566374,3676.991150442478,16814.1592920354,17345.132743362832
2022-09-05,53973.451327433635,16300.884955752214,3703.53982300885,16902.65486725664,17610.61946902655
2022-09-06,54681.41592920355,16283.185840707965,3730.0884955752217,16991.150442477876,17610.61946902655
2022-09-07,54867.256637168146,16274.336283185843,3672.566371681416,16902.65486725664,17522.12389380531
2022-09-08,54849.5575221239,16327.433628318586,3752.2123893805315,16902.65486725664,17522.12389380531
2022-09-09,56610.619469026555,16637.168141592923,3792.035398230089,17168.141592920354,17787.61061946903
2022-09-13,56628.3185840708,16548.672566371682,3933.628318584071,17168.141592920354,17787.61061946903
2022-09-14,56044.24778761063,16477.876106194693,3876.106194690266,17079.646017699117,17699.11504424779
2022-09-15,56168.14159292036,16628.3185840708,3933.628318584071,17168.141592920354,17787.61061946903
2022-09-16,55743.36283185841,16699.11504424779,3880.530973451328,17168.141592920354,17964.601769911507
2022-09-19,56336.283185840715,16610.61946902655,3920.3539823008855,17168.141592920354,17876.106194690266
2022-09-20,56150.44247787611,16539.82300884956,3929.203539823009,17168.141592920354,17876.106194690266
2022-09-21,56088.49557522124,16407.0796460177,3907.0796460176994,17079.646017699117,17787.61061946903
2022-09-22,55920.35398230089,16513.274336283186,3951.327433628319,17079.646017699117,17787.61061946903
2022-09-23,55920.35398230089,16557.522123893807,4008.849557522124,17079.646017699117,17876.106194690266
2022-09-26,54646.01769911505,16336.28318584071,3893.8053097345137,16991.150442477876,17699.11504424779
2022-09-27,54610.619469026555,16168.141592920356,3840.70796460177,16814.1592920354,17433.628318584073
2022-09-28,54469.02654867257,15884.95575221239,3827.4336283185844,16814.1592920354,17168.141592920354
2022-09-29,55327.43362831859,16044.24778761062,3893.8053097345137,16814.1592920354,17256.637168141595
2022-09-30,55557.52212389381,16238.938053097347,3876.106194690266,16902.65486725664,17522.12389380531
2022-10-10,55973.451327433635,16460.176991150445,4044.24778761062,17168.141592920354,17787.61061946903
2022-10-11,57088.49557522124,16460.176991150445,4026.5486725663723,17168.141592920354,17787.61061946903
2022-10-12,56513.27433628319,16292.03539823009,3946.902654867257,17168.141592920354,17699.11504424779
2022-10-13,56743.362831858416,16353.982300884958,3942.4778761061953,17168.141592920354,17699.11504424779
2022-10-14,57637.16814159293,16557.522123893807,3915.9292035398234,17256.637168141595,17876.106194690266
2022-10-17,57477.87610619469,16362.83185840708,3871.681415929204,17168.141592920354,17699.11504424779
2022-10-18,56415.929203539825,16203.53982300885,3893.8053097345137,17079.646017699117,17522.12389380531
2022-10-19,55920.35398230089,16274.336283185843,3902.6548672566373,17079.646017699117,17522.12389380531
2022-10-20,55654.867256637175,16309.734513274338,3862.83185840708,17079.646017699117,17610.61946902655
2022-10-21,56716.814159292044,16504.424778761062,3893.8053097345137,17168.141592920354,17787.61061946903
2022-10-24,57230.088495575226,16504.424778761062,4022.12389380531,17168.141592920354,17787.61061946903
2022-10-25,57008.84955752213,16407.0796460177,4030.973451327434,17168.141592920354,17699.11504424779
2022-10-26,56707.96460176992,16495.575221238938,4066.3716814159297,17168.141592920354,17787.61061946903
2022-10-27,57283.18584070797,16442.477876106197,4048.672566371682,17168.141592920354,17787.61061946903
2022-10-28,57185.840707964606,16194.690265486728,4057.5221238938057,17079.646017699117,17610.61946902655
